country,year,population,gdp,co2,coal co2,cumulative co2,land use,oil co2,decades
Singapore,1932,607984.0,1133319936.0,0.0,9.87315466101695,31.51,0.22,20.571121822033895,1930
Singapore,1933,622202.0,1424489984.0,0.0,9.87315466101695,31.73,0.22,20.571121822033895,1930
Singapore,1934,636753.0,1713074944.0,0.0,9.87315466101695,31.95,0.22,20.571121822033895,1930
Singapore,1935,651644.0,2102672000.0,0.0,9.87315466101695,32.17,0.22,20.571121822033895,1930
Singapore,1936,666883.0,2202156032.0,0.0,9.87315466101695,32.39,0.22,20.571121822033895,1930
Singapore,1937,682478.0,2582516992.0,0.0,9.87315466101695,32.646,0.256,20.571121822033895,1930
Singapore,1938,698439.0,2387729920.0,0.0,9.87315466101695,32.903,0.256,20.571121822033895,1930
Singapore,1939,715930.0,2847936000.0,0.0,9.87315466101695,33.159,0.256,20.571121822033895,1930
Singapore,1940,735023.0,186130018668.67926,0.0,9.87315466101695,33.416,0.256,20.571121822033895,1940
Singapore,1941,755794.0,186130018668.67926,0.0,9.87315466101695,33.709,0.293,20.571121822033895,1940
Singapore,1942,778320.0,186130018668.67926,0.0,9.87315466101695,34.002,0.293,20.571121822033895,1940
Singapore,1943,802682.0,186130018668.67926,0.0,9.87315466101695,34.295,0.293,20.571121822033895,1940
Singapore,1944,827807.0,186130018668.67926,0.0,9.87315466101695,34.588,0.293,20.571121822033895,1940
Singapore,1945,853718.0,186130018668.67926,0.0,9.87315466101695,34.881,0.293,20.571121822033895,1940
Singapore,1946,880440.0,186130018668.67926,0.0,9.87315466101695,35.174,0.293,20.571121822033895,1940
Singapore,1947,907998.0,186130018668.67926,0.0,9.87315466101695,35.468,0.293,20.571121822033895,1940
Singapore,1948,936419.0,186130018668.67926,0.0,9.87315466101695,35.761,0.293,20.571121822033895,1940
Singapore,1949,969218.0,186130018668.67926,0.0,9.87315466101695,36.054,0.293,20.571121822033895,1940
Singapore,1950,1006712.0,3650941184.0,1.914,0.758,38.188,0.22,1.156,1950
Singapore,1951,1048942.0,3597360896.0,2.826,0.864,41.197,0.183,1.962,1950
Singapore,1952,1096241.0,2639433984.0,3.441,0.819,44.784,0.147,2.622,1950
Singapore,1953,1148757.0,3329889280.0,3.482,0.66,48.413,0.147,2.822,1950
Singapore,1954,1206225.0,3996736512.0,3.771,0.525,52.331,0.147,3.247,1950
Singapore,1955,1267618.0,3846002944.0,4.053,0.508,56.493,0.11,3.544,1950
Singapore,1956,1332586.0,4445355520.0,4.096,0.477,60.699,0.11,3.619,1950
Singapore,1957,1400704.0,4155599872.0,1.729,0.128,62.502,0.073,1.601,1950
Singapore,1958,1469695.0,4374144000.0,2.297,0.051,64.909,0.11,2.246,1950
Singapore,1959,1538026.0,5140940800.0,1.799,0.037,66.195,-0.513,1.762,1950
Singapore,1960,1601091.0,5703129600.0,1.392,0.011,67.441,-0.147,1.381,1960
Singapore,1961,1657557.0,6167795200.0,2.092,0.007,69.57,0.037,2.085,1960
Singapore,1962,1711060.0,6607005184.0,2.513,0.029,72.23,0.147,2.484,1960
Singapore,1963,1762518.0,7267955200.0,3.301,0.022,75.714,0.183,3.279,1960
Singapore,1964,1812335.0,6998080000.0,3.602,0.022,79.572,0.256,3.58,1960
Singapore,1965,1860652.0,7530617856.0,2.426,0.011,82.181,0.183,2.415,1960
Singapore,1966,1906851.0,8350804992.0,0.479,0.015,82.843,0.183,0.464,1960
Singapore,1967,1950286.0,9375801344.0,2.821,0.007,85.884,0.22,2.814,1960
Singapore,1968,1990680.0,10651528192.0,5.133,0.022,91.201,0.183,5.111,1960
Singapore,1969,2027412.0,12114067456.0,6.888,0.007,98.346,0.256,6.881,1960
Singapore,1970,2061833.0,13795471360.0,17.833,0.011,116.362,0.183,17.822,1970
Singapore,1971,2095907.0,15462202368.0,16.275,0.015,132.894,0.256,16.261,1970
Singapore,1972,2131574.0,17552822272.0,21.72,0.011,154.87,0.256,21.709,1970
Singapore,1973,2168370.0,19504541696.0,20.691,0.015,175.744,0.183,20.676,1970
Singapore,1974,2202332.0,20768356352.0,21.427,0.018,197.391,0.22,21.409,1970
Singapore,1975,2232434.0,21725485056.0,23.864,0.004,221.474,0.22,23.86,1970
Singapore,1976,2261945.0,23341207552.0,29.338,0.011,251.105,0.293,29.327,1970
Singapore,1977,2292169.0,25089986560.0,27.612,0.015,278.9,0.183,27.597,1970
Singapore,1978,2323256.0,27273517056.0,32.463,0.015,311.73,0.366,32.448,1970
Singapore,1979,2358236.0,29843804160.0,35.42,0.004,347.406,0.256,35.416,1970
Singapore,1980,2400734.0,32831453184.0,30.433,0.011,378.132,0.293,30.422,1980
Singapore,1981,2451730.0,36344500224.0,25.707,0.018,404.059,0.22,25.688,1980
Singapore,1982,2507222.0,38947999744.0,28.382,0.007,432.697,0.256,28.374,1980
Singapore,1983,2564775.0,42275213312.0,33.397,0.011,466.277,0.183,33.386,1980
Singapore,1984,2624375.0,45996859392.0,31.969,0.022,498.612,0.366,31.947,1980
Singapore,1985,2685987.0,45678538752.0,32.397,0.044,531.559,0.55,32.353,1980
Singapore,1986,2749737.0,46286409728.0,34.101,0.026,566.393,0.733,34.075,1980
Singapore,1987,2814749.0,51266056192.0,31.811,0.04,598.973,0.769,31.771,1980
Singapore,1988,2880509.0,56963538944.0,35.281,0.048,635.06,0.806,35.233,1980
Singapore,1989,2945697.0,62766456832.0,41.004,0.044,676.613,0.55,40.96,1980
Singapore,1990,3022218.0,69065572352.0,43.536,0.077,720.588,0.44,43.459,1990
Singapore,1991,3120627.0,74503577600.0,44.235,0.044,765.154,0.33,44.192,1990
Singapore,1992,3228234.0,80669507584.0,47.441,0.066,813.035,0.44,46.46,1990
Singapore,1993,3334134.0,90974445568.0,49.662,0.073,863.136,0.44,46.863,1990
Singapore,1994,3438616.0,102035136512.0,60.086,0.088,923.772,0.55,20.5711218220339,1990
Singapore,1995,3543878.0,110414864384.0,40.546,0.04,964.867,0.55,37.124,1990
Singapore,1996,3651905.0,120048672768.0,48.013,0.0,1013.466,0.586,44.997,1990
Singapore,1997,3760649.0,131444244480.0,56.737,0.0,1070.9,0.696,20.5711218220339,1990
Singapore,1998,3866296.0,129944207360.0,47.412,0.0,1118.935,0.623,44.155,1990
Singapore,1999,3966485.0,139396956160.0,49.2,0.0,1168.684,0.55,46.547,1990
Singapore,2000,4053602.0,153483296768.0,48.394,0.0,1217.665,0.586,45.686,2000
Singapore,2001,4121341.0,153706151936.0,49.2,0.0,1267.634,0.769,45.111,2000
Singapore,2002,4176799.0,161957806080.0,47.093,0.0,1315.387,0.66,40.458,2000
Singapore,2003,4226417.0,171018076160.0,49.438,0.033,1365.412,0.586,39.143,2000
Singapore,2004,4270407.0,189425549312.0,46.859,0.04,1412.747,0.476,34.719,2000
Singapore,2005,4344645.0,205871267840.0,40.322,0.044,1453.546,0.476,28.804,2000
Singapore,2006,4486581.0,226597797888.0,46.471,0.029,1500.419,0.403,34.068,2000
Singapore,2007,4663262.0,249987809280.0,47.185,0.051,1548.044,0.44,33.881,2000
Singapore,2008,4838404.0,257280245760.0,59.991,0.033,1608.511,0.476,46.394,2000
Singapore,2009,5010707.0,258565505024.0,43.129,0.029,1652.116,0.476,29.39,2000
Singapore,2010,5163585.0,301275578368.0,55.066,0.051,1707.732,0.55,40.156,2010
Singapore,2011,5281351.0,323579838464.0,31.206,0.033,1739.561,0.623,16.166,2010
Singapore,2012,5381003.0,336108421120.0,48.328,0.11,1788.549,0.66,31.944,2010
Singapore,2013,5478063.0,352915685376.0,50.882,1.136,1839.871,0.44,31.422,2010
Singapore,2014,5570505.0,365521141760.0,52.252,1.678,1893.002,0.879,31.36,2010
Singapore,2015,5650020.0,372585824256.0,56.466,1.751,1949.945,0.476,35.161,2010
Singapore,2016,5711936.0,380027207680.0,35.654,1.832,1985.929,0.33,13.777,2010
Singapore,2017,5764489.0,396507480064.0,37.157,3.866,2023.415,0.33,13.135,2010
Singapore,2018,5814543.0,410139852800.0,46.02,2.055,2069.765,0.33,23.382,2010
Singapore,2019,5866408.0,186130018668.67926,29.917,1.971,2100.011,0.33,7.057,2010
Singapore,2020,5909874.0,186130018668.67926,29.909,1.865,2130.25,0.33,7.074,2020
Thailand,1900,7411725.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,54.447,20.571121822033895,1900
Thailand,1901,7497622.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,64.01,20.571121822033895,1900
Thailand,1902,7589509.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,65.805,20.571121822033895,1900
Thailand,1903,7687512.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,65.732,20.571121822033895,1900
Thailand,1904,7786780.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,68.37,20.571121822033895,1900
Thailand,1905,7887330.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,72.657,20.571121822033895,1900
Thailand,1906,7989178.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,72.071,20.571121822033895,1900
Thailand,1907,8092340.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,69.03,20.571121822033895,1900
Thailand,1908,8196835.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,67.491,20.571121822033895,1900
Thailand,1909,8309414.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,71.228,20.571121822033895,1900
Thailand,1910,8430298.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,78.629,20.571121822033895,1910
Thailand,1911,8559711.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,84.895,20.571121822033895,1910
Thailand,1912,8697882.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,82.44,20.571121822033895,1910
Thailand,1913,8845046.0,11651948544.0,35.95183733826247,9.87315466101695,6853.2939038817,85.225,20.571121822033895,1910
Thailand,1914,8994700.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,86.067,20.571121822033895,1910
Thailand,1915,9146885.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,87.02,20.571121822033895,1910
Thailand,1916,9301645.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,85.738,20.571121822033895,1910
Thailand,1917,9459023.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,86.067,20.571121822033895,1910
Thailand,1918,9617093.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,86.434,20.571121822033895,1910
Thailand,1919,9791742.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,86.764,20.571121822033895,1910
Thailand,1920,9983580.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,103.691,20.571121822033895,1920
Thailand,1921,10193232.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,109.92,20.571121822033895,1920
Thailand,1922,10421341.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,113.621,20.571121822033895,1920
Thailand,1923,10668572.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,121.352,20.571121822033895,1920
Thailand,1924,10921667.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,119.886,20.571121822033895,1920
Thailand,1925,11180768.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,121.022,20.571121822033895,1920
Thailand,1926,11446014.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,122.524,20.571121822033895,1920
Thailand,1927,11717554.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,122.268,20.571121822033895,1920
Thailand,1928,11995535.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,125.675,20.571121822033895,1920
Thailand,1929,12277582.0,15241312256.0,35.95183733826247,9.87315466101695,6853.2939038817,123.404,20.571121822033895,1920
Thailand,1930,12563733.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,128.826,20.571121822033895,1930
Thailand,1931,12854026.0,186130018668.67926,0.029,0.0,141.093,141.064,0.0,1930
Thailand,1932,13148501.0,186130018668.67926,0.025,0.0,285.407,144.288,0.0,1930
Thailand,1933,13447194.0,186130018668.67926,0.022,0.0,426.859,141.43,0.0,1930
Thailand,1934,13752673.0,186130018668.67926,0.025,0.0,572.712,145.827,0.0,1930
Thailand,1935,14065091.0,186130018668.67926,0.025,0.0,717.941,145.204,0.0,1930
Thailand,1936,14384607.0,186130018668.67926,0.029,0.0,865.19,147.22,0.0,1930
Thailand,1937,14711381.0,186130018668.67926,0.036,0.0,1012.116,146.89,0.0,1930
Thailand,1938,15045578.0,19728660480.0,0.04,0.0,1158.276,146.12,0.0,1930
Thailand,1939,15397519.0,186130018668.67926,0.047,0.0,1308.511,150.187,0.0,1930
Thailand,1940,15767871.0,186130018668.67926,0.058,0.0,1490.67,182.101,0.0,1940
Thailand,1941,16157322.0,186130018668.67926,0.058,0.0,1699.136,208.408,0.0,1940
Thailand,1942,16566584.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,221.489,20.571121822033895,1940
Thailand,1943,16996390.0,186130018668.67926,0.033,0.0,1924.359,225.189,0.0,1940
Thailand,1944,17437347.0,186130018668.67926,0.015,0.0,2151.358,226.985,0.0,1940
Thailand,1945,17889744.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,232.481,20.571121822033895,1940
Thailand,1946,18353879.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.2939038817,234.056,20.571121822033895,1940
Thailand,1947,18830055.0,186130018668.67926,0.029,0.0,2380.753,229.366,0.0,1940
Thailand,1948,19318585.0,186130018668.67926,0.04,0.0,2608.438,227.644,0.0,1940
Thailand,1949,19845178.0,186130018668.67926,0.062,0.0,2839.735,231.235,0.0,1940
Thailand,1950,20411638.0,26094198784.0,0.956,0.044,3076.761,236.072,0.828,1950
Thailand,1951,20914572.0,27943960576.0,1.091,0.048,3313.228,235.375,0.89,1950
Thailand,1952,21443944.0,29485821952.0,1.278,0.055,3543.469,228.963,1.1,1950
Thailand,1953,21994684.0,32726595584.0,1.644,0.099,3782.247,237.134,1.403,1950
Thailand,1954,22569798.0,32462198784.0,2.05,0.206,4031.58,247.283,1.655,1950
Thailand,1955,23173968.0,35317682176.0,2.373,0.132,4280.98,247.027,2.052,1950
Thailand,1956,23805334.0,35930312704.0,2.618,0.117,4539.162,255.564,2.305,1950
Thailand,1957,24462196.0,36335820800.0,2.922,0.143,4815.932,273.847,2.579,1950
Thailand,1958,25135268.0,37656809472.0,3.017,0.143,5093.126,274.177,2.649,1950
Thailand,1959,25840324.0,42160910336.0,3.321,0.147,5341.679,245.232,2.924,1950
Thailand,1960,26596590.0,47266906112.0,3.709,0.147,5505.798,160.41,3.301,1960
Thailand,1961,27399966.0,49743294464.0,4.141,0.121,5730.512,220.573,3.62,1960
Thailand,1962,28242170.0,53581279232.0,5.027,0.15,6039.541,111.59456033057852,4.4,1960
Thailand,1963,29114124.0,57963802624.0,5.562,0.15,6313.197,268.095,4.921,1960
Thailand,1964,30013572.0,61933268992.0,7.47,0.117,6565.826,245.158,6.83,1960
Thailand,1965,30940276.0,66849222656.0,7.44,0.146,6821.172,247.906,6.676,1960
Thailand,1966,31883754.0,74363576320.0,9.465,0.194,7067.918,237.281,8.537,1960
Thailand,1967,32839338.0,80603447296.0,12.15,0.374,7308.555,228.487,10.919,1960
Thailand,1968,33807356.0,87150755840.0,17.076,0.348,7543.309,217.678,15.557,1960
Thailand,1969,34787584.0,94018289664.0,14.54,0.392,7801.652,243.803,12.96,1960
Thailand,1970,35791728.0,100145348608.0,15.353,0.462,8019.514,202.509,13.593,1970
Thailand,1971,36807996.0,105055223808.0,19.202,0.528,8447.436,111.59456033057852,17.319,1970
Thailand,1972,37834384.0,109423362048.0,21.76,0.414,8986.918,111.59456033057852,19.723,1970
Thailand,1973,38873064.0,120382742528.0,24.345,0.443,9562.328,111.59456033057852,22.145,1970
Thailand,1974,39900960.0,125775708160.0,24.104,0.612,10004.604,111.59456033057852,21.662,1970
Thailand,1975,40908472.0,132015456256.0,24.236,0.63,10379.082,111.59456033057852,21.776,1970
Thailand,1976,41882128.0,144055664640.0,28.555,0.736,10752.932,111.59456033057852,25.795,1970
Thailand,1977,42843796.0,158271602688.0,31.869,0.63,11126.579,111.59456033057852,28.957,1970
Thailand,1978,43806716.0,173964918784.0,34.741,0.795,11468.84,111.59456033057852,31.709,1970
Thailand,1979,44760096.0,183049027584.0,36.363,1.539,11771.136,265.933,32.547,1970
Thailand,1980,45737756.0,191441879040.0,39.718,1.729,12101.005,111.59456033057852,35.713,1980
Thailand,1981,46727288.0,202771415040.0,37.523,1.847,12450.445,111.59456033057852,32.489,1980
Thailand,1982,47700340.0,213618819072.0,37.312,2.576,12714.303,226.545,29.562,1980
Thailand,1983,48670568.0,225512488960.0,41.746,2.451,12946.906,190.858,33.402,1980
Thailand,1984,49636732.0,238519435264.0,45.117,2.781,13277.082,285.059,34.607,1980
Thailand,1985,50594932.0,249623871488.0,47.792,5.98,13562.521,237.647,33.027,1980
Thailand,1986,51542096.0,263410237440.0,48.768,6.108,13901.184,111.59456033057852,34.203,1980
Thailand,1987,52479184.0,288520110080.0,55.717,7.746,14162.158,205.257,38.054,1980
Thailand,1988,53410956.0,326878396416.0,65.491,8.277,14368.567,140.917,42.627,1980
Thailand,1989,54324012.0,366691713024.0,76.825,9.933,14562.421,117.028,20.5711218220339,1980
Thailand,1990,55228408.0,407627792384.0,86.705,13.59,14774.618,125.492,20.5711218220339,1990
Thailand,1991,56099872.0,186130018668.67923,35.95183733826247,15.619,14951.15,81.451,20.5711218220339,1990
Thailand,1992,56939020.0,186130018668.67923,35.95183733826247,16.686,15116.719,60.639,20.5711218220339,1990
Thailand,1993,57776080.0,186130018668.67923,35.95183733826247,18.118,15286.431,48.145,20.5711218220339,1990
Thailand,1994,58610012.0,186130018668.67923,35.95183733826247,20.529,15497.846,77.457,20.5711218220339,1990
Thailand,1995,59424836.0,186130018668.67923,35.95183733826247,24.072,15693.37,39.498,20.5711218220339,1990
Thailand,1996,60211100.0,186130018668.67923,35.95183733826247,9.87315466101695,15885.391,17.404,20.5711218220339,1990
Thailand,1997,60989104.0,186130018668.67923,35.95183733826247,9.87315466101695,16068.172,0.623,20.5711218220339,1990
Thailand,1998,61745216.0,186130018668.67923,35.95183733826247,24.519,6853.293903881701,2.455,20.5711218220339,1990
Thailand,1999,62442652.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,-4.433,20.5711218220339,1990
Thailand,2000,63066604.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,4.653,20.5711218220339,2000
Thailand,2001,63649892.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,-0.953,20.5711218220339,2000
Thailand,2002,64222576.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,-3.408,20.5711218220339,2000
Thailand,2003,64776960.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,6.559,20.5711218220339,2000
Thailand,2004,65311164.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,22.863,20.5711218220339,2000
Thailand,2005,65821360.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,38.948,20.5711218220339,2000
Thailand,2006,66319528.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,49.574,20.5711218220339,2000
Thailand,2007,66826752.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,96.84,20.5711218220339,2000
Thailand,2008,67328240.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,255.014,20.5711218220339,2000
Thailand,2009,67813656.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,164.404,20.5711218220339,2000
Thailand,2010,68270488.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,126.701,20.5711218220339,2010
Thailand,2011,68712848.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,273.737,20.5711218220339,2010
Thailand,2012,69157024.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,198.589,20.5711218220339,2010
Thailand,2013,69578600.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,121.718,20.5711218220339,2010
Thailand,2014,69960944.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,105.706,20.5711218220339,2010
Thailand,2015,70294408.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,78.3,20.5711218220339,2010
Thailand,2016,70607032.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,62.398,20.5711218220339,2010
Thailand,2017,70898208.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,65.183,20.5711218220339,2010
Thailand,2018,71127808.0,186130018668.67923,35.95183733826247,9.87315466101695,6853.293903881701,64.083,20.5711218220339,2010
Thailand,2019,71307768.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.293903881701,62.581,20.5711218220339,2010
Thailand,2020,71475664.0,186130018668.67926,35.95183733826247,9.87315466101695,6853.293903881701,61.335,20.5711218220339,2020
Vietnam,1900,11800814.0,186130018668.67926,0.513,0.513,628.676,71.998,0.0,1900
Vietnam,1901,12199511.0,186130018668.67926,0.502,0.502,700.407,71.228,0.0,1900
Vietnam,1902,12734169.0,186130018668.67926,0.399,0.399,773.133,72.327,0.0,1900
Vietnam,1903,13412346.0,186130018668.67926,0.557,0.557,845.541,71.851,0.0,1900
Vietnam,1904,14126641.0,186130018668.67926,0.802,0.802,919.404,73.06,0.0,1900
Vietnam,1905,14878976.0,186130018668.67926,0.791,0.791,993.805,73.61,0.0,1900
Vietnam,1906,15671378.0,186130018668.67926,0.835,0.835,1066.089,71.448,0.0,1900
Vietnam,1907,16505981.0,186130018668.67926,0.85,0.85,1140.035,73.097,0.0,1900
Vietnam,1908,17385031.0,186130018668.67926,0.92,0.92,1213.209,72.254,0.0,1900
Vietnam,1909,18088666.0,186130018668.67926,1.019,1.019,1284.723,70.495,0.0,1900
Vietnam,1910,18608564.0,186130018668.67926,1.323,1.323,1352.474,66.428,0.0,1910
Vietnam,1911,18935957.0,186130018668.67926,1.158,1.158,1417.422,63.79,0.0,1910
Vietnam,1912,19061604.0,186130018668.67926,1.14,1.14,1476.673,58.111,0.0,1910
Vietnam,1913,18975768.0,22413901824.0,1.352,1.352,1534.34,56.316,0.0,1910
Vietnam,1914,18890318.0,186130018668.67926,1.645,1.645,1589.993,54.007,0.0,1910
Vietnam,1915,18805253.0,186130018668.67926,1.707,1.707,1649.591,57.891,0.0,1910
Vietnam,1916,18720571.0,186130018668.67926,1.817,1.817,1708.824,57.415,0.0,1910
Vietnam,1917,18636270.0,186130018668.67926,1.737,1.737,1767.462,56.902,0.0,1910
Vietnam,1918,18554037.0,186130018668.67926,1.689,1.689,1824.002,54.85,0.0,1910
Vietnam,1919,18472166.0,186130018668.67926,1.766,1.766,1876.77,51.003,0.0,1910
Vietnam,1920,18390657.0,186130018668.67926,1.858,1.858,1913.033,34.405,0.0,1920
Vietnam,1921,18309507.0,186130018668.67926,2.444,2.444,1938.377,22.9,0.0,1920
Vietnam,1922,18228716.0,186130018668.67926,2.627,2.627,1958.225,17.221,0.0,1920
Vietnam,1923,18148281.0,186130018668.67926,2.803,2.803,1974.401,13.374,0.0,1920
Vietnam,1924,18068201.0,186130018668.67926,3.279,3.279,1988.563,10.882,0.0,1920
Vietnam,1925,17988474.0,186130018668.67926,3.616,3.616,2000.973,8.794,0.0,1920
Vietnam,1926,17909099.0,186130018668.67926,3.422,3.422,2011.613,7.218,0.0,1920
Vietnam,1927,17830074.0,186130018668.67926,3.957,3.957,2021.176,5.606,0.0,1920
Vietnam,1928,17751398.0,186130018668.67926,5.297,5.218,2031.09,4.617,0.0,1920
Vietnam,1929,17713063.0,186130018668.67926,5.323,5.232,2040.993,4.58,0.0,1920
Vietnam,1930,17715169.0,186130018668.67926,5.272,5.188,2049.233,2.968,0.0,1930
Vietnam,1931,17757818.0,186130018668.67926,4.656,4.58,2055.245,1.356,0.0,1930
Vietnam,1932,17841112.0,186130018668.67926,4.627,4.543,2060.641,0.769,0.0,1930
Vietnam,1933,17965156.0,186130018668.67926,4.275,4.221,2065.136,0.22,0.0,1930
Vietnam,1934,18090063.0,186130018668.67926,4.283,4.225,2069.053,-0.366,0.0,1930
Vietnam,1935,18215838.0,186130018668.67926,4.763,4.708,2073.229,-0.586,0.0,1930
Vietnam,1936,18342487.0,186130018668.67926,5.873,5.8,2077.856,-1.246,0.0,1930
Vietnam,1937,18470017.0,186130018668.67926,6.239,6.123,2082.996,-1.099,0.0,1930
Vietnam,1938,18598434.0,186130018668.67926,6.352,6.221,2087.59,-1.759,0.0,1930
Vietnam,1939,18812394.0,186130018668.67926,7.092,6.94,2092.85,-1.832,0.0,1930
Vietnam,1940,19114980.0,186130018668.67926,6.77,6.632,2097.312,-2.308,0.0,1940
Vietnam,1941,19509370.0,186130018668.67926,6.327,6.178,2100.853,-2.785,0.0,1940
Vietnam,1942,19998840.0,186130018668.67926,3.385,3.298,2101.014,-3.224,0.0,1940
Vietnam,1943,20586765.0,186130018668.67926,2.769,2.708,2100.119,-3.664,0.0,1940
Vietnam,1944,21191974.0,186130018668.67926,1.425,1.425,2097.807,-3.737,0.0,1940
Vietnam,1945,21814974.0,186130018668.67926,0.616,0.612,2094.429,-3.994,0.0,1940
Vietnam,1946,22456290.0,186130018668.67926,0.714,0.696,2090.857,-4.287,0.0,1940
Vietnam,1947,23116458.0,186130018668.67926,0.711,0.692,2087.134,-4.433,0.0,1940
Vietnam,1948,23796035.0,186130018668.67926,1.0,0.953,2083.224,-4.91,0.0,1940
Vietnam,1949,24460690.0,186130018668.67926,1.077,1.0,2073.638,-10.662,0.0,1940
Vietnam,1950,25109200.0,26590203904.0,1.48,1.039,2091.936,16.818,0.367,1950
Vietnam,1951,25627542.0,27805476864.0,1.285,0.623,2124.035,30.814,0.557,1950
Vietnam,1952,26189598.0,29029003264.0,1.864,1.0,2168.768,42.869,0.751,1950
Vietnam,1953,26820860.0,30331846656.0,1.75,0.623,2226.577,56.059,0.982,1950
Vietnam,1954,27507460.0,31754100736.0,2.67,1.396,2299.12,69.872,1.147,1950
Vietnam,1955,28263032.0,33146984448.0,3.524,2.198,2384.607,81.964,1.176,1950
Vietnam,1956,29035684.0,34502635520.0,2.908,1.587,2479.372,91.856,1.224,1950
Vietnam,1957,29884094.0,35813199872.0,2.876,1.358,2584.693,102.445,1.438,1950
Vietnam,1958,30804086.0,37248765952.0,5.015,3.107,2699.774,110.067,1.759,1950
Vietnam,1959,31750430.0,38721822720.0,6.605,4.609,2837.514,131.135,1.806,1950
Vietnam,1960,32718462.0,40330104832.0,7.484,5.489,2925.862,80.864,1.795,1960
Vietnam,1961,33621980.0,42315554816.0,7.978,5.727,2996.971,63.131,2.026,1960
Vietnam,1962,34533888.0,47686352896.0,9.338,7.123,3060.939,54.63,1.986,1960
Vietnam,1963,35526728.0,49115045888.0,9.11,6.69,3119.367,49.317,2.176,1960
Vietnam,1964,36509172.0,51513348096.0,11.788,7.258,3176.991,45.837,4.173,1960
Vietnam,1965,37466076.0,52087201792.0,13.15,7.687,3232.864,42.722,4.994,1960
Vietnam,1966,38388220.0,52540121088.0,19.181,8.073,3297.771,45.727,10.672,1960
Vietnam,1967,39282564.0,45975453696.0,22.962,6.822,3364.885,44.151,15.678,1960
Vietnam,1968,40145292.0,45129842688.0,23.601,7.222,3430.915,42.429,16.063,1960
Vietnam,1969,41015868.0,48936554496.0,27.056,7.233,3504.723,46.753,19.456,1960
Vietnam,1970,41928848.0,49899864064.0,28.173,7.288,3572.174,39.278,20.496,1970
Vietnam,1971,42916624.0,52424466432.0,24.504,6.764,3638.484,41.806,17.364,1970
